idx,k0,M,response_err
111,3,16,0.46067175510189223
112,-4,16,0.4954681516451978
113,4,16,0.4671227024260889
114,2,16,0.5862871372820126
115,0,16,0.5550452483443157
116,3,16,0.4049402939444227
117,0,16,0.4150921496097211
118,0,16,0.5450200916535118
119,-3,16,0.5551444548641117
120,1,16,0.5739788630715058
121,-1,16,0.5404520104921312
122,1,16,0.5350752016854999
123,3,16,0.5184655148653577
124,4,16,0.43013395350008843
125,-1,16,0.6716620271510765
126,-2,16,0.4439207861010478
127,4,16,0.4237535554839848
128,-3,16,0.48927460864067246
129,2,16,0.5033170513646036
130,-3,16,0.4791650653189183
131,-1,16,0.5676289645044011
132,-2,16,0.5839836335810468
133,3,16,0.5670477296104913
134,-1,16,0.6359706912280837
135,0,16,0.42067276645732093
136,3,16,0.5118063355819964
137,-1,16,0.5118519776898646
138,-1,16,0.5460936667222435
139,-2,16,0.4839064857241183
140,0,16,0.48850560263633186
141,-3,16,0.5406184479251749
142,-3,16,0.5055273870319883
143,-4,16,0.42372521166584837
144,1,16,0.489186759090584
145,-1,16,0.5634998374971647
146,0,16,0.43199712581810307
147,-1,16,0.43821735030775366
148,-2,16,0.5474688346243979
149,0,16,0.47878906931090615
150,-1,16,0.6187619762252541
151,-1,16,0.5405870408627679
152,1,16,0.6750008931675331
153,1,16,0.5702796806286129
154,-1,16,0.6829302247083376
155,0,16,0.5630438691920427
156,-1,16,0.5984155662081251
157,2,16,0.6116401821866326
158,3,16,0.5573036899544209
159,2,16,0.551593983816414
160,4,16,0.4388725506684392
161,2,16,0.5891605111053624
162,2,16,0.5632610387230798
163,2,16,0.4155676267423687
164,1,16,0.6924093180626769
165,3,16,0.47089254576244155
166,-4,16,0.39810712045737506
167,3,16,0.5342830635047835
168,-4,16,0.40280158646475406
169,-4,16,0.3628843915452837
170,2,16,0.658952549387405
171,-4,16,0.4206974504144871
172,-4,16,0.4554481992583072
173,3,16,0.5458081957921475
174,3,16,0.524128287035983
175,2,16,0.5544798972548198
176,-2,16,0.6238761351221377
177,-4,16,0.3672841189310682
178,4,16,0.40032748827180653
179,2,16,0.5681484910348663
180,4,16,0.3885488593225971
181,1,16,0.6920198718575458
182,3,16,0.5664627486934891
183,0,16,0.571825835571674
184,-2,16,0.5151256897990568
185,1,16,0.5892991940196721
186,-3,16,0.5517116590361744
187,-1,16,0.6111267105747937
188,0,16,0.48342849985806424
189,3,16,0.5105264419014051
190,3,16,0.5211004196193909
191,3,16,0.5010096514407291
192,-1,16,0.4998643232374057
193,3,16,0.4463530334581517
194,4,16,0.42055124074320444
195,4,16,0.442829109988275
196,-2,16,0.564491821071708
197,2,16,0.4296107517430722
198,-2,16,0.5434263795080091
199,-1,16,0.6508786048232472
