idx,k0,seed,M,arm,response_err
158,3,2,16,clip,0.5451113335187822
159,2,0,2,retrain,1.0906654826745696
159,2,0,2,clip,1.0244191964692897
159,2,0,4,retrain,0.531950962073175
159,2,0,4,clip,0.9635117671335933
159,2,0,8,retrain,0.23428337016689132
159,2,0,8,clip,0.7141266513080156
159,2,0,12,retrain,0.22895016009960867
159,2,0,12,clip,0.6375797289956932
159,2,0,16,retrain,0.5965591425723846
159,2,0,16,clip,0.5965591425723846
159,2,1,2,retrain,1.0410845918297924
159,2,1,2,clip,1.0603734253501338
159,2,1,4,retrain,0.5513984484139479
159,2,1,4,clip,0.959669712381505
159,2,1,8,retrain,0.2635084994386645
159,2,1,8,clip,0.6975755145528629
159,2,1,12,retrain,0.2809442077016805
159,2,1,12,clip,0.6260215491185264
159,2,1,16,retrain,0.5843500082232473
159,2,1,16,clip,0.5843500082232473
159,2,2,2,retrain,1.1131063105950039
159,2,2,2,clip,1.1006653897131702
159,2,2,4,retrain,0.5109668211196008
159,2,2,4,clip,0.992141813191192
159,2,2,8,retrain,0.23109829022718364
159,2,2,8,clip,0.7413257216420255
159,2,2,12,retrain,0.24969515904986916
159,2,2,12,clip,0.669533600718748
159,2,2,16,retrain,0.6238525228353503
159,2,2,16,clip,0.6238525228353503
160,4,0,2,retrain,1.0125588862444883
160,4,0,2,clip,1.1340972500496493
160,4,0,4,retrain,0.6752308996396602
160,4,0,4,clip,1.1080770410420269
160,4,0,8,retrain,0.33070381068508825
160,4,0,8,clip,0.6821244896821712
160,4,0,12,retrain,0.26700163702096885
160,4,0,12,clip,0.5351495970895653
160,4,0,16,retrain,0.47808475022981645
160,4,0,16,clip,0.47808475022981645
160,4,1,2,retrain,0.9535119582164883
160,4,1,2,clip,1.1808461542271909
160,4,1,4,retrain,0.6385630312191451
160,4,1,4,clip,1.1618260478474542
160,4,1,8,retrain,0.27023146630160877
160,4,1,8,clip,0.6681918131655615
160,4,1,12,retrain,0.26474948012303817
160,4,1,12,clip,0.5333091142217169
160,4,1,16,retrain,0.47686404265871696
160,4,1,16,clip,0.47686404265871696
160,4,2,2,retrain,1.0148818295990498
160,4,2,2,clip,1.1693537772832179
160,4,2,4,retrain,0.6829799302157958
160,4,2,4,clip,1.1622988791105
160,4,2,8,retrain,0.28517704950760087
160,4,2,8,clip,0.679206274260361
160,4,2,12,retrain,0.25350761638184044
160,4,2,12,clip,0.5422494834900955
160,4,2,16,retrain,0.48050220921567044
160,4,2,16,clip,0.48050220921567044
161,2,0,2,retrain,1.0971426817481535
161,2,0,2,clip,1.0216526284415666
161,2,0,4,retrain,0.5749789758262511
161,2,0,4,clip,0.8858040480422695
161,2,0,8,retrain,0.34117667904466736
161,2,0,8,clip,0.6993140984025858
161,2,0,12,retrain,0.27169710090010085
161,2,0,12,clip,0.6577574600897143
161,2,0,16,retrain,0.6258936354710876
161,2,0,16,clip,0.6258936354710876
161,2,1,2,retrain,1.0709935257615064
161,2,1,2,clip,1.067565337163529
161,2,1,4,retrain,0.5709857535867715
161,2,1,4,clip,0.9723219082533765
161,2,1,8,retrain,0.3804436105819772
161,2,1,8,clip,0.7756799160182571
161,2,1,12,retrain,0.3693952382748004
161,2,1,12,clip,0.7307219656249162
161,2,1,16,retrain,0.6938343863776661
161,2,1,16,clip,0.6938343863776661
161,2,2,2,retrain,1.0480892663402053
161,2,2,2,clip,1.0738442271213078
161,2,2,4,retrain,0.5502684000804131
161,2,2,4,clip,0.9378638225483663
161,2,2,8,retrain,0.2791078525816271
161,2,2,8,clip,0.7488237168992112
161,2,2,12,retrain,0.26195172260613225
161,2,2,12,clip,0.7015908859225581
161,2,2,16,retrain,0.6664388878926513
161,2,2,16,clip,0.6664388878926513
162,2,0,2,retrain,1.0396921975417701
162,2,0,2,clip,1.0850927788230837
162,2,0,4,retrain,0.5180353617002961
162,2,0,4,clip,0.9718512189055275
162,2,0,8,retrain,0.24230853446737874
162,2,0,8,clip,0.692303094971274
162,2,0,12,retrain,0.22396642351978063
162,2,0,12,clip,0.6165423700005558
162,2,0,16,retrain,0.5765053494378012
162,2,0,16,clip,0.5765053494378012
162,2,1,2,retrain,1.0357263482886816
162,2,1,2,clip,1.112144813024716
162,2,1,4,retrain,0.5864926518443523
162,2,1,4,clip,0.995207864235477
162,2,1,8,retrain,0.2599183618061
162,2,1,8,clip,0.7146115863488351
162,2,1,12,retrain,0.2973896130318134
162,2,1,12,clip,0.6440942673339182
162,2,1,16,retrain,0.6009778834878292
162,2,1,16,clip,0.6009778834878292
162,2,2,2,retrain,1.0333040892558818
162,2,2,2,clip,1.1407780985683222
162,2,2,4,retrain,0.5371224975138137
162,2,2,4,clip,1.0349443351433751
162,2,2,8,retrain,0.23504101871085367
162,2,2,8,clip,0.7609251697759716
162,2,2,12,retrain,0.2565305082747851
162,2,2,12,clip,0.6849848193410502
162,2,2,16,retrain,0.6418243558018981
162,2,2,16,clip,0.6418243558018981
163,2,0,2,retrain,1.0421866542635194
163,2,0,2,clip,0.9994300994029097
163,2,0,4,retrain,0.6169847227954729
163,2,0,4,clip,0.9302114297123479
163,2,0,8,retrain,0.3356399830785434
163,2,0,8,clip,0.6751404975882404
163,2,0,12,retrain,0.26663091087464347
163,2,0,12,clip,0.6141963495205216
163,2,0,16,retrain,0.57130061863658
163,2,0,16,clip,0.57130061863658
163,2,1,2,retrain,0.9221043706135276
163,2,1,2,clip,1.034054013223987
163,2,1,4,retrain,0.5766614321767113
163,2,1,4,clip,0.9468123184627938
163,2,1,8,retrain,0.32557994248752525
163,2,1,8,clip,0.6973482267181421
163,2,1,12,retrain,0.34221465044157456
163,2,1,12,clip,0.6289116822819288
163,2,1,16,retrain,0.5897023068120407
163,2,1,16,clip,0.5897023068120407
163,2,2,2,retrain,1.0142592747112202
163,2,2,2,clip,1.0157188517643443
163,2,2,4,retrain,0.5388772973864058
163,2,2,4,clip,0.9299611982252275
163,2,2,8,retrain,0.34591763166438794
163,2,2,8,clip,0.6640428829330003
163,2,2,12,retrain,0.2959822743855019
163,2,2,12,clip,0.5985761658898631
163,2,2,16,retrain,0.5568400743840847
163,2,2,16,clip,0.5568400743840847
164,1,0,2,retrain,1.1164140545212309
164,1,0,2,clip,0.964141581118425
164,1,0,4,retrain,0.4430958237037332
164,1,0,4,clip,0.8312798799871721
164,1,0,8,retrain,0.19820090401028084
164,1,0,8,clip,0.6837515413967999
164,1,0,12,retrain,0.18905249284059747
164,1,0,12,clip,0.6434391256983122
164,1,0,16,retrain,0.607336750017314
164,1,0,16,clip,0.607336750017314
164,1,1,2,retrain,1.1920367163966785
164,1,1,2,clip,1.044879809986959
164,1,1,4,retrain,0.4020728056090141
164,1,1,4,clip,0.9421595514733933
164,1,1,8,retrain,0.22778173113066014
164,1,1,8,clip,0.8177101746381926
164,1,1,12,retrain,0.34982655685391184
164,1,1,12,clip,0.770322306637403
164,1,1,16,retrain,0.7281055387869483
164,1,1,16,clip,0.7281055387869483
164,1,2,2,retrain,0.8682377711493543
164,1,2,2,clip,0.9734541560899193
164,1,2,4,retrain,0.4171724318325434
164,1,2,4,clip,0.8499717161933958
164,1,2,8,retrain,0.1961454525458851
164,1,2,8,clip,0.7202446773532382
164,1,2,12,retrain,0.21463143206760493
164,1,2,12,clip,0.6857686085502499
164,1,2,16,retrain,0.6480235801834893
164,1,2,16,clip,0.6480235801834893
165,3,0,2,retrain,0.9661941184304468
165,3,0,2,clip,1.0984665661252548
165,3,0,4,retrain,0.631952798922942
165,3,0,4,clip,1.0564908224457057
165,3,0,8,retrain,0.251426788337097
165,3,0,8,clip,0.6467874739739774
165,3,0,12,retrain,0.21304056029444807
165,3,0,12,clip,0.5333198425630772
165,3,0,16,retrain,0.49113554400947446
165,3,0,16,clip,0.49113554400947446
165,3,1,2,retrain,0.9090190354220605
165,3,1,2,clip,1.1415544544180227
165,3,1,4,retrain,0.6072264529904102
165,3,1,4,clip,1.0638741699542988
165,3,1,8,retrain,0.2834991667515173
165,3,1,8,clip,0.637830026451697
165,3,1,12,retrain,0.23641301872360296
165,3,1,12,clip,0.5116404839400098
165,3,1,16,retrain,0.4733988896611608
165,3,1,16,clip,0.4733988896611608
165,3,2,2,retrain,0.9992162710999893
165,3,2,2,clip,1.1327645156167314
165,3,2,4,retrain,0.6133020687460518
165,3,2,4,clip,1.0763384725930962
165,3,2,8,retrain,0.24682797236810872
165,3,2,8,clip,0.6575557300832783
165,3,2,12,retrain,0.23919254327096534
165,3,2,12,clip,0.55757733603351
165,3,2,16,retrain,0.5154819185952475
165,3,2,16,clip,0.5154819185952475
166,-4,0,2,retrain,1.0578040975763587
166,-4,0,2,clip,1.088536924561932
166,-4,0,4,retrain,0.7351349869337133
166,-4,0,4,clip,1.0674551670241852
166,-4,0,8,retrain,0.49464813850847666
166,-4,0,8,clip,0.6938246369907225
166,-4,0,12,retrain,0.3511047152376666
166,-4,0,12,clip,0.5453630086614789
166,-4,0,16,retrain,0.4723904680827026
166,-4,0,16,clip,0.4723904680827026
166,-4,1,2,retrain,0.9432234956089187
166,-4,1,2,clip,1.1661209917929585
166,-4,1,4,retrain,0.6891481834333992
166,-4,1,4,clip,1.1198680055869852
166,-4,1,8,retrain,0.4952863939128358
166,-4,1,8,clip,0.7038142090059042
166,-4,1,12,retrain,0.4051816612648143
166,-4,1,12,clip,0.5755548872146874
166,-4,1,16,retrain,0.5081811989413078
166,-4,1,16,clip,0.5081811989413078
166,-4,2,2,retrain,1.1526392569823023
166,-4,2,2,clip,1.154153498029374
166,-4,2,4,retrain,0.7018528127798311
166,-4,2,4,clip,1.1192140852249335
166,-4,2,8,retrain,0.45583828863210785
166,-4,2,8,clip,0.7178257265625486
166,-4,2,12,retrain,0.3683076240490547
166,-4,2,12,clip,0.5834847777156815
166,-4,2,16,retrain,0.5091883191251647
166,-4,2,16,clip,0.5091883191251647
167,3,0,2,retrain,0.9805032909964523
167,3,0,2,clip,1.0902092125036986
167,3,0,4,retrain,0.5944253477924866
167,3,0,4,clip,1.0208591266474927
167,3,0,8,retrain,0.21166050961474375
167,3,0,8,clip,0.6738972191555215
167,3,0,12,retrain,0.21694303981507573
167,3,0,12,clip,0.570857174661171
167,3,0,16,retrain,0.5321456555452122
167,3,0,16,clip,0.5321456555452122
167,3,1,2,retrain,0.9092953554433508
167,3,1,2,clip,1.1233585021212806
167,3,1,4,retrain,0.5666244186365693
167,3,1,4,clip,1.0274370198431337
167,3,1,8,retrain,0.21093979680509364
167,3,1,8,clip,0.6459041410502646
167,3,1,12,retrain,0.22573154468666695
167,3,1,12,clip,0.5489799648106995
167,3,1,16,retrain,0.5085662503788614
167,3,1,16,clip,0.5085662503788614
167,3,2,2,retrain,1.003241188880626
167,3,2,2,clip,1.1137763647357586
167,3,2,4,retrain,0.6082939977711301
167,3,2,4,clip,1.027463605574106
167,3,2,8,retrain,0.2130661287309121
167,3,2,8,clip,0.685813027389992
167,3,2,12,retrain,0.22140309470185543
167,3,2,12,clip,0.5937219378784132
167,3,2,16,retrain,0.5503640179756173
167,3,2,16,clip,0.5503640179756173
168,-4,0,2,retrain,1.0001558265805284
168,-4,0,2,clip,1.1293626244211883
168,-4,0,4,retrain,0.6275618172251094
168,-4,0,4,clip,1.104363135780975
168,-4,0,8,retrain,0.3485269216377256
168,-4,0,8,clip,0.6592692136145853
168,-4,0,12,retrain,0.2315974956081815
168,-4,0,12,clip,0.5291589103187783
168,-4,0,16,retrain,0.4633031081782241
168,-4,0,16,clip,0.4633031081782241
168,-4,1,2,retrain,0.9405964520744979
168,-4,1,2,clip,1.15531825067265
168,-4,1,4,retrain,0.6116402580611723
168,-4,1,4,clip,1.141113347976734
168,-4,1,8,retrain,0.3246173802269698
168,-4,1,8,clip,0.683996469460427
168,-4,1,12,retrain,0.2813175024950149
168,-4,1,12,clip,0.571469559157347
168,-4,1,16,retrain,0.5135535667364715
168,-4,1,16,clip,0.5135535667364715
168,-4,2,2,retrain,1.0227477872919364
168,-4,2,2,clip,1.1472772408070202
168,-4,2,4,retrain,0.6447290289621136
168,-4,2,4,clip,1.1155415825231734
168,-4,2,8,retrain,0.2700196481311776
168,-4,2,8,clip,0.6405479345148134
168,-4,2,12,retrain,0.25157313153871047
168,-4,2,12,clip,0.5221536301895541
168,-4,2,16,retrain,0.45499033106188785
168,-4,2,16,clip,0.45499033106188785
169,-4,0,2,retrain,1.0557633346858846
169,-4,0,2,clip,1.122320052150542
169,-4,0,4,retrain,0.633749379960246
169,-4,0,4,clip,1.0701317005676527
169,-4,0,8,retrain,0.3392167036111563
169,-4,0,8,clip,0.6471729663143361
169,-4,0,12,retrain,0.21867295779726836
169,-4,0,12,clip,0.5052338089812706
169,-4,0,16,retrain,0.45876843987763116
169,-4,0,16,clip,0.45876843987763116
169,-4,1,2,retrain,1.014223204153097
169,-4,1,2,clip,1.1655780793095216
169,-4,1,4,retrain,0.6232288017257255
169,-4,1,4,clip,1.1033844061889186
169,-4,1,8,retrain,0.30194006434493403
169,-4,1,8,clip,0.6629163433234623
169,-4,1,12,retrain,0.2622257332703329
169,-4,1,12,clip,0.5406182939708237
169,-4,1,16,retrain,0.49330649120283376
169,-4,1,16,clip,0.49330649120283376
169,-4,2,2,retrain,1.0850376442615774
169,-4,2,2,clip,1.1644830382203322
169,-4,2,4,retrain,0.6350264646512874
169,-4,2,4,clip,1.1015040177139799
169,-4,2,8,retrain,0.25622783413505684
169,-4,2,8,clip,0.6524730219806124
169,-4,2,12,retrain,0.22201365948560628
169,-4,2,12,clip,0.5281810081282109
169,-4,2,16,retrain,0.47914073207991575
169,-4,2,16,clip,0.47914073207991575
170,2,0,2,retrain,0.9379818804388899
170,2,0,2,clip,1.065385953336673
170,2,0,4,retrain,0.6042268623070389
170,2,0,4,clip,1.0046061669798427
170,2,0,8,retrain,0.36415734805517097
170,2,0,8,clip,0.7488821206481763
170,2,0,12,retrain,0.3304647854443989
170,2,0,12,clip,0.6586370893962358
170,2,0,16,retrain,0.6086673673806396
170,2,0,16,clip,0.6086673673806396
170,2,1,2,retrain,0.961591264798923
170,2,1,2,clip,1.119410486562339
170,2,1,4,retrain,0.5736461410358109
170,2,1,4,clip,1.0384083760881917
170,2,1,8,retrain,0.3210788759060856
170,2,1,8,clip,0.7138658565173923
170,2,1,12,retrain,0.3558162100534833
170,2,1,12,clip,0.6503132845401103
170,2,1,16,retrain,0.610640826199054
170,2,1,16,clip,0.610640826199054
170,2,2,2,retrain,0.9147841512822803
170,2,2,2,clip,1.1055723174666097
170,2,2,4,retrain,0.5746957198561964
170,2,2,4,clip,1.0534707640124545
170,2,2,8,retrain,0.3384887014631684
170,2,2,8,clip,0.7575578178516651
170,2,2,12,retrain,0.34442217418166166
170,2,2,12,clip,0.6762755741078096
170,2,2,16,retrain,0.6287195615852198
170,2,2,16,clip,0.6287195615852198
171,-4,0,2,retrain,0.992334236637295
171,-4,0,2,clip,1.1026495442695106
171,-4,0,4,retrain,0.6458485348038187
171,-4,0,4,clip,1.0585970899292767
171,-4,0,8,retrain,0.35191504684047226
171,-4,0,8,clip,0.6567802146008839
171,-4,0,12,retrain,0.2618461864949282
171,-4,0,12,clip,0.5238768735102441
171,-4,0,16,retrain,0.4568018680979786
171,-4,0,16,clip,0.4568018680979786
171,-4,1,2,retrain,0.9260245171782737
171,-4,1,2,clip,1.1384727205872893
171,-4,1,4,retrain,0.6099922163217651
171,-4,1,4,clip,1.0856598283704084
171,-4,1,8,retrain,0.3396189490917988
171,-4,1,8,clip,0.7262998648257538
171,-4,1,12,retrain,0.30865881987166044
171,-4,1,12,clip,0.6111426639903844
171,-4,1,16,retrain,0.5405470425442045
171,-4,1,16,clip,0.5405470425442045
171,-4,2,2,retrain,0.9602514607656052
171,-4,2,2,clip,1.1286083784831777
171,-4,2,4,retrain,0.6247833806179383
171,-4,2,4,clip,1.0884937873562985
171,-4,2,8,retrain,0.3003270552850625
171,-4,2,8,clip,0.6790335602224847
171,-4,2,12,retrain,0.2765950574487757
171,-4,2,12,clip,0.5594787687908468
171,-4,2,16,retrain,0.49331202327239504
171,-4,2,16,clip,0.49331202327239504
172,-4,0,2,retrain,0.9754913287414876
172,-4,0,2,clip,1.128708007068207
172,-4,0,4,retrain,0.6506639083245105
172,-4,0,4,clip,1.1172967336364394
172,-4,0,8,retrain,0.3278495074256598
172,-4,0,8,clip,0.6890408731542506
172,-4,0,12,retrain,0.2839934547316427
172,-4,0,12,clip,0.5544800101579767
172,-4,0,16,retrain,0.4930292762384865
172,-4,0,16,clip,0.4930292762384865
172,-4,1,2,retrain,0.9602756064717091
172,-4,1,2,clip,1.1624611366217847
172,-4,1,4,retrain,0.6469076824599933
172,-4,1,4,clip,1.0982289347029197
172,-4,1,8,retrain,0.3290799256978341
172,-4,1,8,clip,0.6555028687080565
172,-4,1,12,retrain,0.29903512472975224
172,-4,1,12,clip,0.5286370697238262
172,-4,1,16,retrain,0.467460206472235
172,-4,1,16,clip,0.467460206472235
172,-4,2,2,retrain,0.9900937127899431
172,-4,2,2,clip,1.150756749204892
172,-4,2,4,retrain,0.6868185470136019
172,-4,2,4,clip,1.1234190519937288
172,-4,2,8,retrain,0.31612904010927695
172,-4,2,8,clip,0.665674994997513
172,-4,2,12,retrain,0.2742053511391626
172,-4,2,12,clip,0.5301918601917158
172,-4,2,16,retrain,0.4650149454451157
172,-4,2,16,clip,0.4650149454451157
173,3,0,2,retrain,1.0237970294406036
173,3,0,2,clip,1.0965227064060985
173,3,0,4,retrain,0.5919378677115372
173,3,0,4,clip,1.0783252808692583
173,3,0,8,retrain,0.2705416817723434
173,3,0,8,clip,0.7409047708095343
173,3,0,12,retrain,0.2684359591663391
173,3,0,12,clip,0.6349420023581274
173,3,0,16,retrain,0.5882146472089234
173,3,0,16,clip,0.5882146472089234
173,3,1,2,retrain,0.8806098157274324
173,3,1,2,clip,1.1205677791017115
173,3,1,4,retrain,0.5875450395432958
173,3,1,4,clip,1.0665693086974426
173,3,1,8,retrain,0.24869519202815607
173,3,1,8,clip,0.7132887885946545
173,3,1,12,retrain,0.28481926892289067
173,3,1,12,clip,0.6172918072847261
173,3,1,16,retrain,0.5690905089955345
173,3,1,16,clip,0.5690905089955345
173,3,2,2,retrain,1.0314773877855201
173,3,2,2,clip,1.1039936658092468
173,3,2,4,retrain,0.56604568451372
173,3,2,4,clip,1.0545688371909976
173,3,2,8,retrain,0.2573155427493386
173,3,2,8,clip,0.695344768956868
173,3,2,12,retrain,0.24940661868560474
173,3,2,12,clip,0.6038383337464893
173,3,2,16,retrain,0.553343081147333
173,3,2,16,clip,0.553343081147333
174,3,0,2,retrain,1.0126830310033437
174,3,0,2,clip,1.0882183707208657
174,3,0,4,retrain,0.5848621201812491
174,3,0,4,clip,1.0493543994495085
174,3,0,8,retrain,0.24408735972609014
174,3,0,8,clip,0.7285493102955906
174,3,0,12,retrain,0.25259146873915267
174,3,0,12,clip,0.6285575775154989
174,3,0,16,retrain,0.5864515364046855
174,3,0,16,clip,0.5864515364046855
174,3,1,2,retrain,1.1043068236706097
174,3,1,2,clip,1.1362630451178324
174,3,1,4,retrain,0.580317583728688
174,3,1,4,clip,1.0611666878990942
174,3,1,8,retrain,0.24565059016162372
174,3,1,8,clip,0.690169442156318
174,3,1,12,retrain,0.2940946167398344
174,3,1,12,clip,0.5981488658480811
174,3,1,16,retrain,0.5563891400889753
174,3,1,16,clip,0.5563891400889753
174,3,2,2,retrain,0.9660269359343587
174,3,2,2,clip,1.104458189859047
174,3,2,4,retrain,0.5890602917092989
174,3,2,4,clip,1.0663880237295353
174,3,2,8,retrain,0.22815668350847476
174,3,2,8,clip,0.726648023921438
174,3,2,12,retrain,0.2612159095343803
174,3,2,12,clip,0.6343368701372585
174,3,2,16,retrain,0.5883306241816186
174,3,2,16,clip,0.5883306241816186
175,2,0,2,retrain,0.9792660845751718
175,2,0,2,clip,1.056391616260589
175,2,0,4,retrain,0.5304796260346191
175,2,0,4,clip,0.9772055045054028
175,2,0,8,retrain,0.19441011155565427
175,2,0,8,clip,0.6940241478623794
175,2,0,12,retrain,0.18548667453327597
175,2,0,12,clip,0.6213567403008582
175,2,0,16,retrain,0.5846129959805632
175,2,0,16,clip,0.5846129959805632
175,2,1,2,retrain,0.9783553707784625
175,2,1,2,clip,1.0960959803748391
175,2,1,4,retrain,0.5138214548513024
175,2,1,4,clip,0.9430301983925685
175,2,1,8,retrain,0.19598662648147405
175,2,1,8,clip,0.6863854956155422
175,2,1,12,retrain,0.2191109726647069
175,2,1,12,clip,0.6139122201130183
175,2,1,16,retrain,0.5770789185385817
175,2,1,16,clip,0.5770789185385817
175,2,2,2,retrain,1.0993177569710642
175,2,2,2,clip,1.099128851197236
175,2,2,4,retrain,0.5314112954939966
175,2,2,4,clip,0.9845259745597587
175,2,2,8,retrain,0.1991513877336318
175,2,2,8,clip,0.7282893004343938
175,2,2,12,retrain,0.21346745597587682
175,2,2,12,clip,0.6632344779686717
175,2,2,16,retrain,0.6227146258382892
175,2,2,16,clip,0.6227146258382892
176,-2,0,2,retrain,1.0164033128421215
176,-2,0,2,clip,1.074750364556904
176,-2,0,4,retrain,0.5248519264274354
176,-2,0,4,clip,1.0027457473647314
176,-2,0,8,retrain,0.2489672403655365
176,-2,0,8,clip,0.7164377940865888
176,-2,0,12,retrain,0.253640188305787
176,-2,0,12,clip,0.6338006776983038
176,-2,0,16,retrain,0.5872960658503634
176,-2,0,16,clip,0.5872960658503634
176,-2,1,2,retrain,0.9847581152470833
176,-2,1,2,clip,1.1032893186030732
176,-2,1,4,retrain,0.47532308699380166
176,-2,1,4,clip,0.9842472830603174
176,-2,1,8,retrain,0.26770474375861986
176,-2,1,8,clip,0.716953730957495
176,-2,1,12,retrain,0.3116078555154118
176,-2,1,12,clip,0.6466189126201783
176,-2,1,16,retrain,0.6017257139386936
176,-2,1,16,clip,0.6017257139386936
176,-2,2,2,retrain,0.9971634684519675
176,-2,2,2,clip,1.1256473486886203
176,-2,2,4,retrain,0.48867179032494035
176,-2,2,4,clip,1.0413359147126444
176,-2,2,8,retrain,0.22146342517404838
176,-2,2,8,clip,0.7580118743283591
176,-2,2,12,retrain,0.25940530050983085
176,-2,2,12,clip,0.6792021718662012
176,-2,2,16,retrain,0.6318298827898363
176,-2,2,16,clip,0.6318298827898363
177,-4,0,2,retrain,0.9521852251000482
177,-4,0,2,clip,1.1119641411593812
177,-4,0,4,retrain,0.6741960664161857
177,-4,0,4,clip,1.0892580630925752
177,-4,0,8,retrain,0.3380851195729359
177,-4,0,8,clip,0.6575101277875317
177,-4,0,12,retrain,0.260079721113922
177,-4,0,12,clip,0.5147078795529232
177,-4,0,16,retrain,0.4572219711444182
177,-4,0,16,clip,0.4572219711444182
177,-4,1,2,retrain,0.97656442557502
177,-4,1,2,clip,1.1732107232668416
177,-4,1,4,retrain,0.6366712216335485
177,-4,1,4,clip,1.1230301756073873
177,-4,1,8,retrain,0.32600775783839847
177,-4,1,8,clip,0.6400000578167935
177,-4,1,12,retrain,0.2649262320204041
177,-4,1,12,clip,0.5107020588482236
177,-4,1,16,retrain,0.4467809128967649
177,-4,1,16,clip,0.4467809128967649
177,-4,2,2,retrain,1.032626275010906
177,-4,2,2,clip,1.1774023279755803
177,-4,2,4,retrain,0.6610304673869196
177,-4,2,4,clip,1.145645669406769
177,-4,2,8,retrain,0.2620845204659939
177,-4,2,8,clip,0.6439073169044215
177,-4,2,12,retrain,0.24086872959738562
177,-4,2,12,clip,0.4973069430730153
177,-4,2,16,retrain,0.4343095235779954
177,-4,2,16,clip,0.4343095235779954
178,4,0,2,retrain,1.0268129720301242
178,4,0,2,clip,1.135695148558735
178,4,0,4,retrain,0.6631180251203094
178,4,0,4,clip,1.1100074446086021
178,4,0,8,retrain,0.34842587075883863
178,4,0,8,clip,0.6867139710353242
178,4,0,12,retrain,0.2644304107046387
178,4,0,12,clip,0.5316510179040276
178,4,0,16,retrain,0.47080875398775135
178,4,0,16,clip,0.47080875398775135
178,4,1,2,retrain,0.9002555143286006
178,4,1,2,clip,1.1776987474704659
178,4,1,4,retrain,0.6544262750884313
178,4,1,4,clip,1.1245268338451644
178,4,1,8,retrain,0.3066619031023953
178,4,1,8,clip,0.6737926948068063
178,4,1,12,retrain,0.28389096489725
178,4,1,12,clip,0.5405159736344691
178,4,1,16,retrain,0.4795406851518044
178,4,1,16,clip,0.4795406851518044
178,4,2,2,retrain,1.0364064178322463
178,4,2,2,clip,1.1791446555388816
178,4,2,4,retrain,0.6598575403819245
178,4,2,4,clip,1.1377700951629197
178,4,2,8,retrain,0.3068853790385071
178,4,2,8,clip,0.6501063991580284
178,4,2,12,retrain,0.2529634721915695
178,4,2,12,clip,0.5060406263028374
178,4,2,16,retrain,0.43565749411279237
178,4,2,16,clip,0.43565749411279237
179,2,0,2,retrain,1.0417403411011361
179,2,0,2,clip,1.040377663209027
179,2,0,4,retrain,0.529234330808346
179,2,0,4,clip,0.9629753694278147
179,2,0,8,retrain,0.20595695472205935
179,2,0,8,clip,0.7048475892078353
179,2,0,12,retrain,0.214987432843073
179,2,0,12,clip,0.6313308444018537
179,2,0,16,retrain,0.5944996705422062
179,2,0,16,clip,0.5944996705422062
179,2,1,2,retrain,0.8952077289486475
179,2,1,2,clip,1.069963254735598
179,2,1,4,retrain,0.5084793154970456
179,2,1,4,clip,0.9580430629427424
179,2,1,8,retrain,0.2186715788098781
179,2,1,8,clip,0.675997812702262
179,2,1,12,retrain,0.24678226648827312
179,2,1,12,clip,0.5963996502902843
179,2,1,16,retrain,0.5609683045079343
179,2,1,16,clip,0.5609683045079343
179,2,2,2,retrain,1.0501631800564886
179,2,2,2,clip,1.0880491816133586
179,2,2,4,retrain,0.5490074398824908
179,2,2,4,clip,1.0112847008986894
179,2,2,8,retrain,0.21797838569439168
179,2,2,8,clip,0.7530054694595183
179,2,2,12,retrain,0.24196569979741775
179,2,2,12,clip,0.6826733703799123
179,2,2,16,retrain,0.6417165465135963
179,2,2,16,clip,0.6417165465135963
180,4,0,2,retrain,0.9001358780067412
180,4,0,2,clip,1.1345104921295563
180,4,0,4,retrain,0.6373955283443353
180,4,0,4,clip,1.1167495395377662
180,4,0,8,retrain,0.3072018576773204
180,4,0,8,clip,0.6283506513111659
180,4,0,12,retrain,0.2279371476947201
180,4,0,12,clip,0.4832483901153009
180,4,0,16,retrain,0.4289507776590048
180,4,0,16,clip,0.4289507776590048
180,4,1,2,retrain,0.8614870992728457
180,4,1,2,clip,1.165716488446643
180,4,1,4,retrain,0.6838530779033968
180,4,1,4,clip,1.1359691572942359
180,4,1,8,retrain,0.28577788951776734
180,4,1,8,clip,0.6287405290472696
180,4,1,12,retrain,0.2413425524747761
180,4,1,12,clip,0.4951449045059815
180,4,1,16,retrain,0.43619919016789843
180,4,1,16,clip,0.43619919016789843
180,4,2,2,retrain,0.9035113876937146
180,4,2,2,clip,1.158267876235723
180,4,2,4,retrain,0.6730873622135455
180,4,2,4,clip,1.1327856305977502
180,4,2,8,retrain,0.2883232304794597
180,4,2,8,clip,0.6070258544794874
180,4,2,12,retrain,0.24612525891677686
180,4,2,12,clip,0.47409983893766633
180,4,2,16,retrain,0.418425317573611
180,4,2,16,clip,0.418425317573611
181,1,0,2,retrain,1.1610525051837883
181,1,0,2,clip,1.0253949544274292
181,1,0,4,retrain,0.4404252556664367
181,1,0,4,clip,0.8891585223237319
181,1,0,8,retrain,0.17505977905358305
181,1,0,8,clip,0.7516659166477593
181,1,0,12,retrain,0.23718343749409176
181,1,0,12,clip,0.7082258057334552
181,1,0,16,retrain,0.6691491879213335
181,1,0,16,clip,0.6691491879213335
181,1,1,2,retrain,1.0285130467973287
181,1,1,2,clip,1.066011293259858
181,1,1,4,retrain,0.43722518534931026
181,1,1,4,clip,0.910285152105978
